test_id,run_number,database,engine,index,actual_recall,comparison_recall,average_ms,p50_ms,p95_ms,p99_ms,qps,measurement_time_ms,resource_samples,filtered_queries,filtered_recall,filtered_average_ms,filtered_p50_ms,filtered_p95_ms,filtered_p99_ms,filtered_scored_queries,filtered_empty_ground_truth_queries,filtered_empty_ground_truth_violations,unfiltered_queries,unfiltered_recall,unfiltered_average_ms,unfiltered_p50_ms,unfiltered_p95_ms,unfiltered_p99_ms,unfiltered_scored_queries,unfiltered_empty_ground_truth_queries,unfiltered_empty_ground_truth_violations,cpu_average_percent,cpu_max_percent,ram_average_bytes,ram_max_bytes,disk_write_bytes,index_size_bytes,time_to_index_ready_ms,upsert_ms,vector_count,query_executions,concurrency,top_k,warmup_iterations,measurement_iterations,stability_verified,stability_diagnostics,index_parameters,search_parameters,environment,measured_at
"T01",3,"pgvector","PostgreSQL","hnsw",0.666495,0.693333,2.923473,2.656400,4.908700,7.117300,3396.508,5005,2,1700,0.321429,2.846847,2.590700,4.773300,6.773700,1190,510,0,15300,0.693333,2.931987,2.664000,4.913800,7.120200,15300,0,0,265.670,268.590,193934130,194091417,0,49405952,13048,12937,10000,17000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":10}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:44:44.161338200Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.750000,0.753889,2.884081,2.682900,4.422800,6.519900,3444.782,5225,2,1800,0.700000,2.830168,2.631300,4.272900,6.441600,1260,540,0,16200,0.753889,2.890071,2.688700,4.431000,6.537000,16200,0,0,284.970,290.400,194458419,194720563,0,49405952,13048,12937,10000,18000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":20}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:44:51.383922900Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.800515,0.798333,2.918661,2.740300,4.355800,6.155600,3403.672,5288,2,1800,0.828571,2.876760,2.688100,4.232100,6.003500,1260,540,0,16200,0.798333,2.923316,2.745300,4.357100,6.198600,16200,0,0,307.585,308.000,194353561,194615705,0,49405952,13048,12937,10000,18000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":40}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:44:58.465533600Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.845876,0.838333,3.278988,2.989600,4.853100,7.295300,3031.725,5277,2,1600,0.942857,3.209308,2.915700,4.946000,7.705000,1120,480,0,14400,0.838333,3.286731,2.996800,4.852800,7.221200,14400,0,0,376.275,384.120,204996607,214538649,0,49405952,13048,12937,10000,16000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":80}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:05.475500300Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.867010,0.860556,3.511611,3.217300,5.759700,8.468100,2832.665,5295,2,1500,0.950000,3.439096,3.106600,5.920100,8.889600,1050,450,0,13500,0.860556,3.519668,3.231700,5.752700,8.421000,13500,0,0,397.110,398.490,194720562,194825420,0,49405952,13048,12937,10000,15000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":120}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:12.513382100Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.921649,0.918333,4.604790,3.661100,8.531400,22.495600,2153.834,5107,2,1100,0.964286,4.246288,3.553500,6.977700,21.360400,770,330,0,9900,0.918333,4.644623,3.674600,8.824800,22.598100,9900,0,0,390.675,392.040,195559423,195664281,0,49405952,13048,12937,10000,11000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":200}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:19.384367400Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.944330,0.942778,6.769732,4.549300,34.681600,39.377500,1466.049,5456,2,800,0.964286,7.026265,4.508600,34.973700,40.004200,560,240,0,7200,0.942778,6.741228,4.553900,34.630700,39.345800,7200,0,0,394.835,397.230,195926425,196188569,0,49405952,13048,12937,10000,8000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":400}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:26.754193600Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.957216,0.953889,10.951041,6.287100,50.724300,54.499100,908.386,5504,2,500,1.000000,11.435640,6.471000,50.115300,53.305500,350,150,0,4500,0.953889,10.897197,6.266600,50.796000,54.634600,4500,0,0,399.550,402.860,196922572,197342003,0,49405952,13048,12937,10000,5000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":800}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:34.347893Z
"T01",3,"pgvector","PostgreSQL","hnsw",0.957216,0.953889,13.836612,7.580900,55.776400,59.086500,714.801,5595,2,400,1.000000,13.959297,7.931300,56.034800,59.980100,280,120,0,3600,0.953889,13.822981,7.548700,55.729300,58.561200,3600,0,0,396.855,398.680,201903308,204262604,0,49405952,13048,12937,10000,4000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""m"":16,""metric"":""COSINE"",""ef_construction"":128,""force_index_scan"":true,""dimension"":1024}","{""ef_search"":1000}","{""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""javaVersion"":""21.0.11"",""referenceRecallLevels"":[0.9,0.95],""protocol"":""search-parameter-sweep-v1"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""os"":""Windows 11 10.0 amd64"",""physicalMemoryBytes"":51460743168,""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""dockerServerVersion"":""29.7.2"",""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""cpuCores"":4.0,""memoryBytes"":8589934592},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508"",""evaluationQueries"":200,""method"":""query-type-stratified-sha256"",""calibrationQueries"":100}}",2026-09-11T14:45:42.113306900Z
"T03",3,"pgvector","PostgreSQL","ivfflat",0.904124,0.908333,6.536681,4.495800,29.138200,40.362300,1515.038,5280,2,800,0.850000,6.632842,4.565100,28.359200,41.148700,560,240,0,7200,0.908333,6.525996,4.490600,29.219800,40.176400,7200,0,0,399.925,400.460,229847858,239389900,10000000,82010112,3741,3030,10000,8000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""force_index_scan"":true,""lists"":10,""metric"":""COSINE""}","{""probes"":1}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""dockerServerVersion"":""29.7.2"",""physicalMemoryBytes"":51460743168,""os"":""Windows 11 10.0 amd64"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""protocol"":""search-parameter-sweep-v1"",""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""referenceRecallLevels"":[0.9,0.95],""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""}}",2026-09-11T14:46:03.353741600Z
"T03",3,"pgvector","PostgreSQL","ivfflat",0.951031,0.953889,9.777109,6.007200,45.172100,50.157600,1018.679,5889,2,600,0.914286,10.792444,6.106600,47.223600,53.469700,420,180,0,5400,0.953889,9.664294,5.991700,44.942000,49.507700,5400,0,0,398.760,401.700,221144678,221249536,10000000,82010112,3741,3030,10000,6000,10,10,1,5,true,"{""required"":false,""verified"":true,""driftThreshold"":0.0,""calibrationRecall"":null,""serialRecallSamples"":[],""concurrentRecallSamples"":[],""stateBefore"":{},""stateAfter"":{},""reason"":""Adapter has no mandatory drift audit""}","{""dimension"":1024,""force_index_scan"":true,""lists"":10,""metric"":""COSINE""}","{""probes"":2}","{""queryVectorsSha256"":""d06cc81c1169e1a926fc69a835fabda560932d8834bd687893fe0da301c4cfa9"",""sourceOfTruth"":{""datasetSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""documentCount"":200,""chunkCount"":10000,""synchronizedNow"":false},""javaVersion"":""21.0.11"",""dockerServerVersion"":""29.7.2"",""physicalMemoryBytes"":51460743168,""os"":""Windows 11 10.0 amd64"",""availableProcessors"":16,""containerLimits"":{""vector-postgres"":""cpuNano=4000000000,memoryBytes=8589934592,memorySwapBytes=8589934592""},""protocol"":""search-parameter-sweep-v1"",""minimumMeasurementTimeMs"":5000,""documentVectorsSha256"":""cc23f095b88585453940e8fca998f8b16f9573361b0c83f021d7bb095ba9e4c6"",""referenceRecallLevels"":[0.9,0.95],""springBootVersion"":""4.1.1"",""declaredVectorDbBudget"":{""memoryBytes"":8589934592,""cpuCores"":4.0},""metric"":""COSINE"",""queryDefinitionsSha256"":""e9e52e8cd2ce129bb91205fa1a08f2baf2d4ca8bd28fe9c42299eefdb99ada18"",""cpu"":""AMD64 Family 25 Model 33 Stepping 0, AuthenticAMD"",""resourceSampling"":""capture-window-contained-in-search-window"",""queryPartition"":{""evaluationIdsSha256"":""f856701d0c4b142b59ef1f22919e1e8f1c897145a9bdf88e6b18a59196a6ca25"",""calibrationQueries"":100,""method"":""query-type-stratified-sha256"",""evaluationQueries"":200,""calibrationIdsSha256"":""8b3e0cf00bea0503372f6e0e968ec87a831d597ac5132d0e7ae30ade95164508""}}",2026-09-11T14:46:11.459289100Z
